company_name,company_slug,website,yc_directory_url,all_locations,regions,is_hiring,detected_board_type,trackability,selected_url,evidence
Deep24,deep24,https://deep24.com,https://www.ycombinator.com/companies/deep24,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://deep24.com/open-positions/,custom_careers_page
DeepAware AI,deepaware-ai,https://roboticscenter.ai/,https://www.ycombinator.com/companies/deepaware-ai,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.roboticscenter.ai/careers,custom_careers_page
Deepgram,deepgram,https://www.deepgram.com,https://www.ycombinator.com/companies/deepgram,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ukg_ultipro,structured_board,https://deepgram.com/,ukg
DeepGrove,deepgrove,https://deepgrove.ai,https://www.ycombinator.com/companies/deepgrove,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://deepgrove.ai/,no_careers_surface_detected
Deepnight,deepnight,https://www.deepnight.ai/,https://www.ycombinator.com/companies/deepnight,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://deepnight.com/pages/careers,custom_careers_page
Deepnote,deepnote,https://www.deepnote.com/,https://www.ycombinator.com/companies/deepnote,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://deepnote.com/,ukg
"DeepSim, Inc.",deepsim-inc,https://www.deepsim.io,https://www.ycombinator.com/companies/deepsim-inc,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.deepsim.io/,no_careers_surface_detected
DeepSource,deepsource,https://deepsource.com/,https://www.ycombinator.com/companies/deepsource,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://deepsource.com/jobs,custom_careers_page
Deeptrace,deeptrace,https://deeptrace.com/,https://www.ycombinator.com/companies/deeptrace,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://deeptrace.com/,no_careers_surface_detected
Delfino AI,delfino-ai,https://www.delfino.ai/,https://www.ycombinator.com/companies/delfino-ai,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.delfino.ai/,no_careers_surface_detected
Dench.com,dench-com,https://dench.com,https://www.ycombinator.com/companies/dench-com,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.dench.com/integrations,workday
Dex,joindex,https://joindex.com,https://www.ycombinator.com/companies/joindex,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.joindex.com/,no_careers_surface_detected
Dex,dex,https://getdex.com,https://www.ycombinator.com/companies/dex,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://getdex.com/,no_careers_surface_detected
Diffuse Bio,diffuse-bio,http://diffuse.bio,https://www.ycombinator.com/companies/diffuse-bio,"San Carlos, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://app.dover.com/dover/careers/545c34b3-ffe3-4794-b26b-8e3ab2701f93,custom_careers_page
DigiBuild,digibuild,https://digibuild.com,https://www.ycombinator.com/companies/digibuild,"Miami, FL, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://digibuild.com/,ukg
Digipals,digipals,https://www.digipals.app/,https://www.ycombinator.com/companies/digipals,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.digipals.app/open-positions/,custom_careers_page
dili,dili,https://www.dili.com,https://www.ycombinator.com/companies/dili,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.dili.com/,no_careers_surface_detected
DiligenceSquared,diligencesquared-inc,https://diligencesquared.com/,https://www.ycombinator.com/companies/diligencesquared-inc,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://www.diligencesquared.com/,no_careers_surface_detected
Dill,dill,https://usedill.com/,https://www.ycombinator.com/companies/dill,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://usedill.com/,no_careers_surface_detected
Dime,dime-2,https://www.dimehealth.ai/,https://www.ycombinator.com/companies/dime-2,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.dimehealth.ai/,no_careers_surface_detected
Dimely,dimely,https://dimely.com/,https://www.ycombinator.com/companies/dimely,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.dimely.com/,no_careers_surface_detected
"Diode Computers, Inc.",diode-computers-inc,https://diode.computer,https://www.ycombinator.com/companies/diode-computers-inc,"New York City, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/diode-computers-inc/jobs/V8LqvBH-senior-software-engineer,custom_careers_page
Dioxus Labs,dioxus-labs,https://dioxuslabs.com,https://www.ycombinator.com/companies/dioxus-labs,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://dioxuslabs.com/,no_careers_surface_detected
DirectShifts,directshifts,https://directshifts.com,https://www.ycombinator.com/companies/directshifts,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,greenhouse,api_native,https://www.directshifts.com/careers,greenhouse.io
Ditto,ditto,http://dittowords.com,https://www.ycombinator.com/companies/ditto,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,notion,custom_page,https://www.dittowords.com/,notion.site
Dodo,dodo,https://www.dodo.ai/,https://www.ycombinator.com/companies/dodo,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://dodo.ai/open-positions/,custom_careers_page
Domu Technology Inc.,domu-technology-inc,https://www.domu.ai/,https://www.ycombinator.com/companies/domu-technology-inc,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://domu.ai/,no_careers_surface_detected
doola,doola,https://www.doola.com/,https://www.ycombinator.com/companies/doola,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://www.doola.com/careers/,jobs.lever.co
DoorDash,doordash,http://doordash.com,https://www.ycombinator.com/companies/doordash,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://careersatdoordash.com/,custom_careers_page
Dots 💸,dots-2,https://usedots.com,https://www.ycombinator.com/companies/dots-2,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://usedots.com/careers/,custom_careers_page
Double,doublehq,https://www.doublehq.com,https://www.ycombinator.com/companies/doublehq,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://doublehq.com/,jobs.ashbyhq.com
Dover,dover,https://dover.com,https://www.ycombinator.com/companies/dover,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ukg_ultipro,structured_board,https://www.dover.com/recruiters,ukg
Draftwise,draftwise,https://www.draftwise.com/,https://www.ycombinator.com/companies/draftwise,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.draftwise.com/careers,custom_careers_page
Dream3D,dream3d,https://dream3d.com,https://www.ycombinator.com/companies/dream3d,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/dream3d/jobs,custom_careers_page
"DreamCraft Entertainment, Inc.",dreamcraft-entertainment-inc,https://www.dreamcraft.com/,https://www.ycombinator.com/companies/dreamcraft-entertainment-inc,"Redwood City, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.dreamcraft.com/careers/,custom_careers_page
Drillbit,drillbit,https://www.drillbit.com,https://www.ycombinator.com/companies/drillbit,"Austin, TX, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://www.drillbit.com/,ukg
DryMerge,drymerge,https://www.drymerge.com,https://www.ycombinator.com/companies/drymerge,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://drymerge.com/,no_careers_surface_detected
Duckie,duckie,https://duckie.ai/,https://www.ycombinator.com/companies/duckie,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://duckie.ai/,no_careers_surface_detected
Dumps,dumps,https://dumps.app,https://www.ycombinator.com/companies/dumps,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://dumps.app,homepage_fetch_failed:HTTPError
Dynamo AI,dynamo-ai,https://dynamo.ai,https://www.ycombinator.com/companies/dynamo-ai,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,rippling,structured_board,https://www.dynamo.ai/,ats.rippling.com
Dyneti Technologies,dyneti-technologies,http://www.dyneti.com,https://www.ycombinator.com/companies/dyneti-technologies,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://s.dyneti.com/careers/,jobs.ashbyhq.com
Eden Robotics,eden-robotics,https://www.edenrobotics.ai,https://www.ycombinator.com/companies/eden-robotics,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://edenrobotics.ai/,no_careers_surface_detected
Edexia,edexia,https://www.edexia.com/,https://www.ycombinator.com/companies/edexia,"San Francisco, CA, USA",United States of America;America / Canada,true,lever,api_native,https://www.edexia.com/,lever.co
Educato,educato,https://www.educato.com/,https://www.ycombinator.com/companies/educato,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,notion,custom_page,https://www.educato.com/,notion.site
EffiGov,effigov,https://effigov.com,https://www.ycombinator.com/companies/effigov,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.effigov.com/careers,custom_careers_page
ego,ego,https://egoai.com,https://www.ycombinator.com/companies/ego,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.egoai.com/careers,custom_careers_page
Eight Sleep,eight-sleep,http://eightsleep.com,https://www.ycombinator.com/companies/eight-sleep,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.eightsleep.com/,no_careers_surface_detected
Ekho,ekho,https://www.ekho.com,https://www.ycombinator.com/companies/ekho,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.ekho.com/careers/,jobs.ashbyhq.com
Elayne,elayne,https://www.elayne.com/,https://www.ycombinator.com/companies/elayne,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.elayne.com/,no_careers_surface_detected
Electric Air,electric-air-2,https://www.electricair.io/,https://www.ycombinator.com/companies/electric-air-2,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.electricair.io/careers,jobs.ashbyhq.com
Elevate,elevate-2,https://www.useelevate.dev/,https://www.ycombinator.com/companies/elevate-2,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://useelevate.dev/careers/,custom_careers_page
Ellipsis,ellipsis,https://ellipsis.dev,https://www.ycombinator.com/companies/ellipsis,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://www.ellipsis.dev/,no_careers_surface_detected
Ello,ello,https://www.ello.com,https://www.ycombinator.com/companies/ello,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.ello.com/,jobs.ashbyhq.com
Eloquent AI,eloquent-ai,https://www.eloquentai.co/,https://www.ycombinator.com/companies/eloquent-ai,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.eloquentai.co/careers,jobs.ashbyhq.com
Embedder,embedder,https://www.embedder.com,https://www.ycombinator.com/companies/embedder,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.embedder.com/,no_careers_surface_detected
Ember,ember,https://www.embercopilot.ai,https://www.ycombinator.com/companies/ember,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://app.dover.com/jobs/embercopilot,custom_careers_page
Embrace,embrace,https://embrace.io,https://www.ycombinator.com/companies/embrace,"Los Angeles, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://embrace.io/,greenhouse.io
Emerge Career,emerge-career,https://www.emergecareer.com/,https://www.ycombinator.com/companies/emerge-career,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.emergecareer.com/,no_careers_surface_detected
Emergent,emergent,https://emergent.sh,https://www.ycombinator.com/companies/emergent,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://emergent.sh/,no_careers_surface_detected
Emobi,emobi,https://www.emobi.ai,https://www.ycombinator.com/companies/emobi,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.emobi.ai/,no_careers_surface_detected
Empirical Health,empirical-health,https://empirical.health,https://www.ycombinator.com/companies/empirical-health,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.empirical.health/,no_careers_surface_detected
Enhanced Radar,enhanced-radar,https://www.enhancedradar.com/,https://www.ycombinator.com/companies/enhanced-radar,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.enhancedradar.com/,no_careers_surface_detected
Entangl,entangl,https://www.entangl.com/,https://www.ycombinator.com/companies/entangl,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.entangl.com/,no_careers_surface_detected
Epinoma,epinoma,https://www.epinoma.com/,https://www.ycombinator.com/companies/epinoma,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.epinoma.com/careers,custom_careers_page
EquipmentShare,equipmentshare,https://www.equipmentshare.com,https://www.ycombinator.com/companies/equipmentshare,"Columbia, MO, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.equipmentshare.com/careers/current-openings?q=delivery+driver,custom_careers_page
Escape,escape,https://escape.tech,https://www.ycombinator.com/companies/escape,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://escape.tech/careers,jobs.ashbyhq.com
Etleap,etleap,https://etleap.com,https://www.ycombinator.com/companies/etleap,"San Francisco, CA, USA",United States of America;America / Canada,true,workday,structured_board,https://etleap.com/integrations,workday
Event Horizon Labs,event-horizon-labs,https://www.ehl.markets/,https://www.ycombinator.com/companies/event-horizon-labs,"San Francisco, CA, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://www.ehl.markets/,ukg
Eventual,eventual,https://www.daft.ai/,https://www.ycombinator.com/companies/eventual,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.daft.ai/,no_careers_surface_detected
Every,every,https://every.io/,https://www.ycombinator.com/companies/every,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://www.every.io/,jobs.ashbyhq.com
Exa,exa,https://exa.ai,https://www.ycombinator.com/companies/exa,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://exa.ai/careers,custom_careers_page
Exonic,exonic,https://exonic.ai,https://www.ycombinator.com/companies/exonic,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.exonic.ai/open-positions/,custom_careers_page
Extern,extern,http://www.extern.com,https://www.ycombinator.com/companies/extern,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.extern.com/,no_careers_surface_detected
Eze,eze,https://www.ezeit.ai/,https://www.ycombinator.com/companies/eze,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ezeit.ai/open-positions/,custom_careers_page
F2,f2,http://f2.ai,https://www.ycombinator.com/companies/f2,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://f2.ai/,jobs.ashbyhq.com
Faire,faire,https://www.faire.com/,https://www.ycombinator.com/companies/faire,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.faire.com/careers,custom_careers_page
Farcast,farcast,https://www.farcast.com/,https://www.ycombinator.com/companies/farcast,"San Francisco, CA, USA",United States of America;America / Canada,true,lever,api_native,https://www.farcast.com/,jobs.lever.co
Fathom,fathom,https://www.fathom.ai,https://www.ycombinator.com/companies/fathom,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://www.fathom.ai/,jobs.ashbyhq.com
Feather,feather-2,https://featherhq.com,https://www.ycombinator.com/companies/feather-2,"Seattle, WA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.featherhq.com/,no_careers_surface_detected
Fernstone,fernstone,https://www.fernstone.com,https://www.ycombinator.com/companies/fernstone,"New York City, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://fernstone.com/,jobs.ashbyhq.com
Fieldguide,fieldguide,http://fieldguide.io,https://www.ycombinator.com/companies/fieldguide,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.fieldguide.io/careers,jobs.ashbyhq.com
Fifth Door,fifth-door,https://fifthdoor.com,https://www.ycombinator.com/companies/fifth-door,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://fifthdoor.com/open-positions/,custom_careers_page
Finch,finch,https://tryfinch.com,https://www.ycombinator.com/companies/finch,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://www.tryfinch.com/,lever.co
Finic,finic,https://www.finic.ai,https://www.ycombinator.com/companies/finic,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.finic.ai/,no_careers_surface_detected
FINNY AI,finny-ai,https://www.finny.com/,https://www.ycombinator.com/companies/finny-ai,"New York, NY, USA",United States of America;America / Canada,true,notion,custom_page,https://www.finny.com/,notion.site
Finosu,finosu,https://www.finosu.com,https://www.ycombinator.com/companies/finosu,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://www.finosu.com/,no_careers_surface_detected
Finta,finta,https://www.finta.com/,https://www.ycombinator.com/companies/finta,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,notion,custom_page,https://www.finta.com/,notion.site
Finvest,finvest,https://www.getfinvest.com/,https://www.ycombinator.com/companies/finvest,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.getfinvest.com/,jobs.ashbyhq.com
Firebender,firebender,https://firebender.com,https://www.ycombinator.com/companies/firebender,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://firebender.com/,no_careers_surface_detected
Firecrawl,firecrawl,https://www.firecrawl.dev,https://www.ycombinator.com/companies/firecrawl,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.firecrawl.dev/,no_careers_surface_detected
Firstbase.io,firstbase-io,https://firstbase.io/,https://www.ycombinator.com/companies/firstbase-io,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://www.firstbase.io/careers,jobs.ashbyhq.com
FirstWork,firstwork,https://firstwork.com,https://www.ycombinator.com/companies/firstwork,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,workday,structured_board,https://www.firstwork.com/,workday
Flagright,flagright,https://flagright.com,https://www.ycombinator.com/companies/flagright,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://jobs.ashbyhq.com/flagright.com,jobs.ashbyhq.com
Flai,flai,https://www.useflai.com/,https://www.ycombinator.com/companies/flai,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.useflai.com/,jobs.ashbyhq.com
Flair Labs,flair-labs,https://www.flairlabs.ai/,https://www.ycombinator.com/companies/flair-labs,"Palo Alto, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://flairlabs.ai/,no_careers_surface_detected
Fleetline,fleetline,https://fleetline.ai,https://www.ycombinator.com/companies/fleetline,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.fleetline.ai/auth?callbackUrl=https%3A%2F%2Fwww.fleetline.ai%2Fopen-positions,custom_careers_page
FleetWorks,fleetworks,https://fleetworks.ai,https://www.ycombinator.com/companies/fleetworks,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.fleetworks.ai/jobs,custom_careers_page
FlexDesk,flexdesk,https://www.flexdesk.com/,https://www.ycombinator.com/companies/flexdesk,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.flexdesk.com/,no_careers_surface_detected
Flexport,flexport,https://www.flexport.com/careers/jobs/,https://www.ycombinator.com/companies/flexport,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.flexport.com/careers/jobs/#flexport-main-content,custom_careers_page
Flick,flick,https://flick.art,https://www.ycombinator.com/companies/flick,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://flick.art/open-positions/,custom_careers_page
Flint,flint,https://withflint.com,https://www.ycombinator.com/companies/flint,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://withflint.com/,no_careers_surface_detected
Flock Safety,flock-safety,http://www.flocksafety.com,https://www.ycombinator.com/companies/flock-safety,"Atlanta, GA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.flocksafety.com/careers,custom_careers_page
Flockjay,flockjay,https://flockjay.com,https://www.ycombinator.com/companies/flockjay,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ukg_ultipro,structured_board,https://flockjay.com/,ukg
Floot,floot,https://floot.com,https://www.ycombinator.com/companies/floot,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://floot.com/careers,custom_careers_page
Flowglad,flowglad,https://flowglad.com,https://www.ycombinator.com/companies/flowglad,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.flowglad.com/,no_careers_surface_detected
Flowtel,flowtel,https://flowtel.ai,https://www.ycombinator.com/companies/flowtel,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.flowtel.ai/open-positions,custom_careers_page
Fondo,fondo,https://fondo.com,https://www.ycombinator.com/companies/fondo,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,notion,custom_page,https://fondo.com/,notion.site
Forage,forage-2,http://www.joinforage.com,https://www.ycombinator.com/companies/forage-2,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.joinforage.com/,no_careers_surface_detected
Foreman,foreman,https://foreman.co,https://www.ycombinator.com/companies/foreman,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://foreman.co/,no_careers_surface_detected
Fort,fort,https://fort.cx,https://www.ycombinator.com/companies/fort,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://fort.cx/,no_careers_surface_detected
Fortuna Health,fortuna-health,https://fortunahealth.com/,https://www.ycombinator.com/companies/fortuna-health,"New York City, NY, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://www.fortunahealth.com/,ukg
Fractional,fractional,https://fractional.app,https://www.ycombinator.com/companies/fractional,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.fractional.app/,no_careers_surface_detected
Freebuff,freebuff,https://freebuff.com,https://www.ycombinator.com/companies/freebuff,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://freebuff.com/,no_careers_surface_detected
Fresco,fresco,https://fresco-ai.com/,https://www.ycombinator.com/companies/fresco,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://fresco-ai.com/,no_careers_surface_detected
Freshpaint,freshpaint,https://freshpaint.io,https://www.ycombinator.com/companies/freshpaint,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://www.freshpaint.io/careers,jobs.ashbyhq.com
Freya,freya,https://freyavoice.ai/,https://www.ycombinator.com/companies/freya,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://freyavoice.ai/,no_careers_surface_detected
Function of Beauty,function-of-beauty,http://www.functionofbeauty.com,https://www.ycombinator.com/companies/function-of-beauty,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://jobs.dayforcehcm.com/functionofbeauty/CANDIDATEPORTAL,custom_careers_page
FurtherAI,furtherai,https://www.furtherai.com/,https://www.ycombinator.com/companies/furtherai,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.furtherai.com/company#join-us,jobs.ashbyhq.com
FuseAI,fuseai,https://tryfuse.ai/,https://www.ycombinator.com/companies/fuseai,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://tryfuse.ai/,no_careers_surface_detected
"Galactic Resource Utilization Space, Inc. (GRU Space)",galactic-resource-utilization-space-inc-gru-space,https://gru.space,https://www.ycombinator.com/companies/galactic-resource-utilization-space-inc-gru-space,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.gru.space/careers,custom_careers_page
Garage,garage-2,https://www.shopgarage.com/,https://www.ycombinator.com/companies/garage-2,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.shopgarage.com/careers,jobs.ashbyhq.com
Gather,gather-2,https://www.gather.town/,https://www.ycombinator.com/companies/gather-2,"New York City, NY, USA; San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://www.gather.town/whats-new,greenhouse.io
Gauge,gauge,https://withgauge.com,https://www.ycombinator.com/companies/gauge,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.withgauge.com/,no_careers_surface_detected
Gecko Robotics,gecko-robotics,https://www.geckorobotics.com,https://www.ycombinator.com/companies/gecko-robotics,"Pittsburgh, PA, USA; Austin, TX, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.geckorobotics.com/careers,jobs.ashbyhq.com
Gem,gem,https://www.gem.com/,https://www.ycombinator.com/companies/gem,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.gem.com/?i=1,workday
Gemnote,gemnote,http://gemnote.com,https://www.ycombinator.com/companies/gemnote,"San Leandro, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.gemnote.com/careers,custom_careers_page
General Astronautics,generalastro,https://generalastro.com/,https://www.ycombinator.com/companies/generalastro,"San Francisco, CA, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://www.ycombinator.com/companies/generalastro/jobs,ukg
General Proximity,general-proximity,https://www.generalproximity.bio/,https://www.ycombinator.com/companies/general-proximity,"San Francisco, CA, USA",United States of America;America / Canada,true,greenhouse,api_native,https://www.generalproximity.bio/careers,greenhouse.io
GETASAP,getasap,https://www.getasap.us,https://www.ycombinator.com/companies/getasap,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.getasap.us/,no_careers_surface_detected
GetCrux,getcrux,http://getcrux.ai/,https://www.ycombinator.com/companies/getcrux,"San Francisco, CA, USA",United States of America;America / Canada,true,notion,custom_page,https://www.getcrux.ai/,notion.site
Giga,giga,https://giga.ai/,https://www.ycombinator.com/companies/giga,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://giga.ai/careers,jobs.ashbyhq.com
Gigs,gigs,https://gigs.com,https://www.ycombinator.com/companies/gigs,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://gigs.com/careers,workday
Ginkgo Bioworks,ginkgo-bioworks,http://ginkgobioworks.com,https://www.ycombinator.com/companies/ginkgo-bioworks,"Boston, MA, USA",United States of America;America / Canada;Remote;Partly Remote,true,greenhouse,api_native,https://www.ginkgo.bio/,greenhouse.io
GiveCampus,givecampus,http://go.givecampus.com,https://www.ycombinator.com/companies/givecampus,"Washington, DC, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://go.givecampus.com/about-us/careers/,greenhouse.io
